"trip_duration_days","miles_traveled","total_receipts_amount","expected_output","receipts_per_day","receipts_per_mile","miles_per_day","efficiency_category","efficiency_bonus_zone","efficiency_penalty_zone","spending_per_day_category","spending_efficiency","very_low_receipts","optimal_receipt_range","high_spending_flag","receipt_cents","receipt_ends_49_99","is_5_day_trip","is_sweet_spot_duration","duration_penalty_zone","very_short_trip","very_long_trip","sweet_spot_combo","vacation_penalty","high_mile_low_spend","low_mile_high_spend","efficiency_spending_interaction","duration_efficiency_interaction","duration_spending_interaction","short_high_efficiency","long_low_efficiency","medium_balanced","trip_duration_binned","miles_binned","receipts_binned","trip_duration_squared","miles_traveled_squared","receipts_squared","trip_duration_cubed","log_trip_duration","log_miles_traveled","log_receipts","total_efficiency","cost_per_mile","productivity_score","residuals"
7,817,1127.87,1809.91,161.124285714286,1.38050183598531,116.714285714286,"medium",0,0,"high",1.38050183598531,0,0,1,86.9999999999854,0,0,0,0,0,0,0,0,0,0,18805.5059183673,817,1127.87,0,0,0,"medium","high","high",49,667489,1272090.7369,343,2.07944154167984,6.70686233660275,7.0289724113728,5.06612807497763,1.38050183598531,0.103390368877095,396.939547417139
1,606,923,1050.05,923,1.52310231023102,606,"very_high",0,1,"high",1.52310231023102,0,0,0,0,0,0,0,1,1,0,0,0,0,0,559338,606,923,1,0,0,"very_short","high","medium",1,367236,851929,1,0.693147180559945,6.4085287910595,6.82871207164168,0.655844155844156,1.52310231023102,0.655844155844156,109.850304894663
1,909,741.82,866.07,741.82,0.816083608360836,909,"very_high",0,1,"high",0.816083608360836,0,1,0,82,0,0,0,1,1,0,0,0,0,0,674314.38,909,741.82,1,0,0,"very_short","high","medium",1,826281,550296.9124,1,0.693147180559945,6.8134445995109,6.61045375426416,1.22371503190544,0.816083608360836,1.22371503190544,-139.793504246323
3,624,1160.92,1459.34,386.973333333333,1.86044871794872,208,"high_optimal",1,0,"high",1.86044871794872,0,0,1,92,0,0,0,0,0,0,0,0,0,0,80490.4533333333,624,1160.92,1,0,0,"short","high","high",9,389376,1347735.2464,27,1.38629436111989,6.4377516497364,7.05782908822597,1.6111264114569,1.86044871794872,0.179014045717433,319.927484590227
4,650,619.49,676.38,154.8725,0.953061538461539,162.5,"medium",0,0,"high",0.953061538461539,0,1,0,49,1,0,1,0,0,0,0,0,0,0,25166.78125,650,619.49,0,0,0,"short","high","medium",16,422500,383767.8601,64,1.6094379124341,6.47850964220857,6.43050948847934,4.19023674837628,0.953061538461539,0.261889796773518,-317.37747629192
6,204,818.99,628.4,136.498333333333,4.0146568627451,34,"low",0,0,"high",4.0146568627451,0,0,0,99,1,0,1,0,0,0,0,0,0,1,4640.94333333333,204,818.99,0,0,0,"medium","low","medium",36,41616,670744.6201,216,1.94591014905531,5.32300997913841,6.70929214506199,1.49270113050159,4.0146568627451,0.0414639202917109,-343.081372632916
1,263,396.49,198.42,396.49,1.50756653992395,263,"high",0,0,"high",1.50756653992395,0,0,0,49,1,0,0,1,1,0,0,0,0,0,104276.87,263,396.49,1,0,0,"very_short","low","low",1,69169,157204.3201,1,0.693147180559945,5.57594910314632,5.98516977654523,0.661651865455735,1.50756653992395,0.661651865455735,-387.343341218469
1,451,555.49,162.18,555.49,1.23168514412417,451,"very_high",0,1,"high",1.23168514412417,0,0,0,49,1,0,0,1,1,0,0,0,0,0,250525.99,451,555.49,1,0,0,"very_short","medium","medium",1,203401,308569.1401,1,0.693147180559945,6.11368217983223,6.32164920110222,0.810436845226329,1.23168514412417,0.810436845226329,-568.239516579695
10,424,474.99,831.96,47.499,1.12025943396226,42.4,"low",0,0,"low",1.12025943396226,0,0,0,99,1,0,0,0,0,1,0,0,0,0,2013.9576,424,474.99,0,1,0,"long","medium","low",100,179776,225615.5001,1000,2.39789527279837,6.05208916892442,6.16539684560738,8.90775016281855,1.12025943396226,0.0890775016281855,-306.061178372444
2,565,389.49,415.96,194.745,0.689362831858407,282.5,"high",0,0,"high",0.689362831858407,0,0,0,49,1,0,0,0,0,0,0,0,0,0,55015.4625,565,389.49,1,0,0,"very_short","medium","low",4,319225,151702.4601,8,1.09861228866811,6.33859407820318,5.96740236075722,2.89380009731363,0.689362831858407,0.723450024328408,-351.758678958467
9,397,348.49,913.29,38.7211111111111,0.877808564231738,44.1111111111111,"low",0,0,"low",0.877808564231738,0,0,0,49,1,0,0,0,0,1,0,0,0,0,1708.0312345679,397,348.49,0,1,0,"long","medium","low",81,157609,121445.2801,729,2.30258509299405,5.98645200528444,5.85647494896123,10.2234684826461,0.877808564231738,0.126215660279582,-114.216382891387
1,532,413.99,355.57,413.99,0.778176691729323,532,"very_high",0,1,"high",0.778176691729323,0,0,0,99,1,0,0,1,1,0,0,0,0,0,220242.68,532,413.99,1,0,0,"very_short","medium","low",1,283024,171387.7201,1,0.693147180559945,6.27852142416584,6.02825442355483,1.28195860141208,0.778176691729323,1.28195860141208,-356.771986937717
2,384,495.49,290.36,247.745,1.29033854166667,192,"high_optimal",1,0,"high",1.29033854166667,0,0,0,49,1,0,0,0,0,0,0,0,0,0,47567.04,384,495.49,1,0,0,"very_short","medium","low",4,147456,245510.3401,8,1.09861228866811,5.95324333428778,6.20756334229549,1.54685894982779,1.29033854166667,0.386714737456948,-437.280122758251
5,754,489.99,765.13,97.998,0.649854111405836,150.8,"medium",0,0,"medium",0.649854111405836,0,0,0,99,1,1,1,0,0,0,0,0,0,0,14778.0984,754,489.99,0,0,1,"short","high","low",25,568516,240090.2001,125,1.79175946922805,6.62671774924902,6.19642376098834,7.67836412146887,0.649854111405836,0.307134564858755,-275.444603637468
1,344.46,813.85,707.88,813.85,2.36268362073971,344.46,"very_high",0,1,"high",2.36268362073971,0,0,0,85,0,0,0,1,1,0,0,0,0,0,280338.771,344.46,813.85,1,0,0,"very_short","medium","medium",1,118652.6916,662351.8225,1,0.693147180559945,5.84487686226514,6.703004047222,0.422728109468,2.36268362073971,0.422728109468,-73.9763743191572
3,906.3,540.03,848.42,180.01,0.595862297252565,302.1,"very_high",0,1,"high",0.595862297252565,0,0,0,3,0,0,0,0,0,0,0,0,0,0,54381.021,906.3,540.03,1,0,0,"short","high","medium",9,821379.69,291632.4009,27,1.38629436111989,6.81047315617558,6.29347473017409,5.02541448718186,0.595862297252565,0.558379387464651,-179.083761076825
3,1007.56,187.52,764.64,62.5066666666667,0.186112985827147,335.853333333333,"very_high",0,1,"low",0.186112985827147,0,0,0,52,0,0,0,0,0,0,0,0,1,0,20993.0723555556,1007.56,187.52,1,0,0,"short","very_high","low",9,1015177.1536,35163.7504,27,1.38629436111989,6.91627884992301,5.23920410205553,16.0337364735837,0.186112985827147,1.78152627484263,-173.027555399094
1,359.62,221.15,255.57,221.15,0.614954674378511,359.62,"very_high",0,1,"high",0.614954674378511,0,0,0,15,0,0,0,1,1,0,0,0,0,0,79529.963,359.62,221.15,1,0,0,"very_short","medium","low",1,129326.5444,48907.3225,1,0.693147180559945,5.88782477234822,5.40335282938192,1.61881611523745,0.614954674378511,1.61881611523745,-306.120782755245
1,362.79,749.19,636.51,749.19,2.06507897130571,362.79,"very_high",0,1,"high",2.06507897130571,0,1,0,19,0,0,0,1,1,0,0,0,0,0,271798.6401,362.79,749.19,1,0,0,"very_short","medium","medium",1,131616.5841,561285.6561,1,0.693147180559945,5.89657677807566,6.62032650778022,0.483597488636212,2.06507897130571,0.483597488636212,-128.759275517207
1,288.72,159.26,303.94,159.26,0.551607093377667,288.72,"high",0,0,"high",0.551607093377667,0,0,0,26,0,0,0,1,1,0,0,0,0,0,45981.5472,288.72,159.26,1,0,0,"very_short","low","low",1,83359.2384,25363.7476,1,0.693147180559945,5.66891493932713,5.07679749634992,1.80157244477724,0.551607093377667,1.80157244477724,-202.459279251947
2,782.17,830.72,1165.44,415.36,1.06207090530192,391.085,"very_high",0,1,"high",1.06207090530192,0,0,0,72,0,0,0,0,0,0,0,0,0,0,162441.0656,782.17,830.72,1,0,0,"very_short","high","medium",4,611789.9089,690095.7184,8,1.09861228866811,6.66334978609043,6.72349584571789,1.88084932429183,1.06207090530192,0.470212331072957,132.010879549342
2,623.18,347.54,625.15,173.77,0.557687987419365,311.59,"very_high",0,1,"high",0.557687987419365,0,0,0,54,0,0,0,0,0,0,0,0,0,0,54144.9943,623.18,347.54,1,0,0,"very_short","high","low",4,388353.3124,120784.0516,8,1.09861228866811,6.43643878831086,5.8537530012325,3.57594537212372,0.557687987419365,0.893986343030929,-152.435312791861
3,1061.15,388.5,693.36,129.5,0.366112236724308,353.716666666667,"very_high",0,1,"high",0.366112236724308,0,0,0,50,0,0,0,0,0,0,0,0,0,0,45806.3083333333,1061.15,388.5,1,0,0,"short","very_high","low",9,1126039.3225,150932.25,27,1.38629436111989,6.96805043476589,5.9648638653108,8.17317073170732,0.366112236724308,0.908130081300813,-345.137042474511
1,252.75,285.5,331.74,285.5,1.1295746785361,252.75,"high",0,0,"high",1.1295746785361,0,0,0,50,0,0,0,1,1,0,0,0,0,0,72160.125,252.75,285.5,1,0,0,"very_short","low","low",1,63882.5625,81510.25,1,0.693147180559945,5.536349530356,5.6577385361548,0.882198952879581,1.1295746785361,0.882198952879581,-206.961760954815
3,1020.39,250.62,779.08,83.54,0.2456119718931,340.13,"very_high",0,1,"medium",0.2456119718931,0,0,0,62,0,0,0,0,0,0,0,0,0,0,28414.4602,1020.39,250.62,1,0,0,"short","very_high","low",9,1041195.7521,62810.3844,27,1.38629436111989,6.92891972368197,5.52792001292299,12.1658453223114,0.2456119718931,1.35176059136794,-188.463698573293
1,257.97,816.81,738.01,816.81,3.16629840679149,257.97,"high",0,0,"high",3.16629840679149,0,0,0,81,0,0,0,1,1,0,0,0,0,0,210712.4757,257.97,816.81,1,0,0,"very_short","low","medium",1,66548.5209,667178.5761,1,0.693147180559945,5.55671222487488,6.70663003578437,0.31544001662978,3.16629840679149,0.31544001662978,-6.43578125082463
3,1025.03,592.55,992.4,197.516666666667,0.578080641542199,341.676666666667,"very_high",0,1,"high",0.578080641542199,0,0,0,54.9999999999927,0,0,0,0,0,0,0,0,0,0,67486.8362777778,1025.03,592.55,1,0,0,"short","very_high","medium",9,1050686.5009,351115.5025,27,1.38629436111989,6.93345226506932,6.38612145649954,5.18084407379328,0.578080641542199,0.575649341532586,-108.123073339368
2,794.32,402.31,671.06,201.155,0.506483533084903,397.16,"very_high",0,1,"high",0.506483533084903,0,0,0,31,0,0,0,0,0,0,0,0,0,0,79890.7198,794.32,402.31,1,0,0,"very_short","high","low",4,630944.2624,161853.3361,8,1.09861228866811,6.67874454938988,5.99970549700956,3.93900473581116,0.506483533084903,0.984751183952791,-203.762331294935
1,276.85,485.54,361.66,485.54,1.75380169767022,276.85,"high",0,0,"high",1.75380169767022,0,0,0,54,0,0,0,1,1,0,0,0,0,0,134421.749,276.85,485.54,1,0,0,"very_short","low","low",1,76645.9225,235749.0916,1,0.693147180559945,5.62708139972593,6.18731911818452,0.569017963579562,1.75380169767022,0.569017963579562,-264.369279381256
2,851.68,473.96,650.68,236.98,0.556500093931993,425.84,"very_high",0,1,"high",0.556500093931993,0,0,0,96,0,0,0,0,0,0,0,0,0,0,100915.5632,851.68,473.96,1,0,0,"very_short","high","low",4,725358.8224,224638.0816,8,1.09861228866811,6.74838433056499,6.16323058996242,3.5863230587839,0.556500093931993,0.896580764695974,-277.136518648991
3,859.12,611.07,960.47,203.69,0.711274327218549,286.373333333333,"high",0,0,"high",0.711274327218549,0,1,0,7.00000000000728,0,0,0,0,0,0,0,0,0,0,58331.3842666667,859.12,611.07,1,0,0,"short","high","medium",9,738087.1744,373406.5449,27,1.38629436111989,6.75707191439719,6.4168466550565,4.21089091117029,0.711274327218549,0.46787676790781,-73.2066449977286
3,1317.07,476.87,787.42,158.956666666667,0.362068834610157,439.023333333333,"very_high",0,1,"high",0.362068834610157,0,0,0,87,0,0,0,0,0,0,0,0,0,0,69785.6856555556,1317.07,476.87,1,0,0,"short","very_high","low",9,1734673.3849,227404.9969,27,1.38629436111989,7.18392382442603,6.16933872897466,8.26837842927993,0.362068834610157,0.918708714364436,-398.959990092836
1,388.1,827.37,741.46,827.37,2.13184746199433,388.1,"very_high",0,1,"high",2.13184746199433,0,0,0,37,0,0,0,1,1,0,0,0,0,0,321102.297,388.1,827.37,1,0,0,"very_short","medium","medium",1,150621.61,684541.1169,1,0.693147180559945,5.96383637999051,6.71945991447649,0.468510448229656,2.13184746199433,0.468510448229656,-65.0206121842542
1,264.39,758.27,636.19,758.27,2.86799803320852,264.39,"high",0,0,"high",2.86799803320852,0,1,0,27,0,0,0,1,1,0,0,0,0,0,200479.0053,264.39,758.27,1,0,0,"very_short","low","medium",1,69902.0721,574973.3929,1,0.693147180559945,5.5812004422131,6.63235744536358,0.348216049626615,2.86799803320852,0.348216049626615,-88.7041549417832
5,198.21,594.83,807.48,118.966,3.00100903082589,39.642,"low",0,0,"medium",3.00100903082589,0,0,0,83.0000000000073,0,1,1,0,0,0,0,0,0,1,4716.050172,198.21,594.83,0,0,0,"short","low","medium",25,39287.2041,353822.7289,125,1.79175946922805,5.29435954469369,6.38995539147881,1.66331000453149,3.00100903082589,0.0665324001812598,-25.5485316051498
6,72.85,457.75,666.59,76.2916666666667,6.28345916266301,12.1416666666667,"low",0,0,"medium",6.28345916266301,0,0,0,75,0,0,1,0,0,0,0,0,0,0,926.307986111111,72.85,457.75,0,0,0,"medium","very_low","low",36,5307.1225,209535.0625,216,1.94591014905531,4.30203600897739,6.12850539936878,0.952806539509537,6.28345916266301,0.0264668483197094,-108.140371199909
8,297.64,481.09,835.08,60.13625,1.61634860905792,37.205,"low",0,0,"low",1.61634860905792,0,0,0,9,0,0,0,0,0,1,0,0,0,0,2237.36918125,297.64,481.09,0,1,0,"medium","low","low",64,88589.5696,231447.5881,512,2.19722457733622,5.69923883460633,6.17813081861192,4.93916073762161,1.61634860905792,0.0771743865253376,-148.863918045143
7,237.33,1262.27,1452.17,180.324285714286,5.31862807061897,33.9042857142857,"low",0,0,"high",5.31862807061897,0,0,1,27,0,0,0,0,0,0,0,0,0,1,6113.76610408163,237.33,1262.27,0,1,0,"medium","low","high",49,56325.5289,1593325.5529,343,2.07944154167984,5.47365626791411,7.1414588762256,1.31508703602555,5.31862807061897,0.026838510939297,246.070264768831
5,195.73,1228.49,511.23,245.698,6.2764522556583,39.146,"low",0,0,"high",6.2764522556583,0,0,1,49,1,1,1,0,0,0,0,0,0,1,9618.093908,195.73,1228.49,0,0,0,"short","low","high",25,38310.2329,1509187.6801,125,1.79175946922805,5.28183223028817,7.11435472823562,0.795980447177285,6.2764522556583,0.0318392178870914,-563.296882261252
8,276.28,1179.9,1522.6,147.4875,4.27066743883017,34.535,"low",0,0,"high",4.27066743883017,0,0,1,90.0000000000146,0,0,0,0,0,1,0,1,0,1,5093.4808125,276.28,1179.9,0,1,0,"medium","low","high",64,76330.6384,1392164.01,512,2.19722457733622,5.6250278259673,7.07403213860724,1.87165721060208,4.27066743883017,0.0292446439156575,280.628135631214
8,302.24,1046.04,1353.77,130.755,3.46095817893065,37.78,"low",0,0,"high",3.46095817893065,0,0,1,4,0,0,0,0,0,1,0,1,0,1,4939.9239,302.24,1046.04,0,1,0,"medium","medium","high",64,91349.0176,1094199.6816,512,2.19722457733622,5.7145245711881,6.95372241453427,2.30929095354523,3.46095817893065,0.0360826711491443,151.478925675861
8,266.87,252.08,880.41,31.51,0.944579757934575,33.35875,"low",0,0,"low",0.944579757934575,0,0,0,8,0,0,0,0,0,1,0,0,0,0,1051.1342125,266.87,252.08,0,1,0,"medium","low","low",64,71219.5969,63544.3264,512,2.19722457733622,5.59050178819724,5.53370564427868,8.43590959380433,0.944579757934575,0.131811087403193,-2.14246925133886
9,310.69,239.64,828.16,26.6266666666667,0.771315459139335,34.5211111111111,"low",0,0,"low",0.771315459139335,0,0,0,64,0,0,0,0,0,1,0,0,0,0,919.182118518518,310.69,239.64,0,1,0,"long","medium","low",81,96528.2761,57427.3296,729,2.30258509299405,5.7420091041284,5.48330204076148,11.6198886303191,0.771315459139335,0.143455415189125,-119.208344083767
6,222.08,709.07,1031.34,118.178333333333,3.19285842939481,37.0133333333333,"low",0,0,"medium",3.19285842939481,0,1,0,7,0,0,1,0,0,0,0,0,0,1,4374.17404444444,222.08,709.07,0,0,0,"medium","low","medium",36,49319.5264,502780.2649,216,1.94591014905531,5.40753045152135,6.56536355672483,1.87654738265241,3.19285842939481,0.0521263161847893,93.8854156162349
8,264.94,720.67,1019.85,90.08375,2.72012531139126,33.1175,"low",0,0,"medium",2.72012531139126,0,1,0,67,0,0,0,0,0,1,0,0,0,0,2983.348590625,264.94,720.67,0,1,0,"medium","low","medium",64,70193.2036,519365.2489,512,2.19722457733622,5.58327071942856,6.58156797069546,2.9369656491194,2.72012531139126,0.0458900882674907,-41.2470986967055
8,161.15,1230.37,1499.24,153.79625,7.63493639466336,20.14375,"low",0,0,"high",7.63493639466336,0,0,1,36.9999999999854,0,0,0,0,0,1,0,1,0,1,3098.0332109375,161.15,1230.37,0,1,0,"medium","low","high",64,25969.3225,1513810.3369,512,2.19722457733622,5.08852183275333,7.11588264966613,1.04696395072155,7.63493639466336,0.0163588117300243,289.252294895349
9,259.96,554.74,835.54,61.6377777777778,2.13394368364364,28.8844444444444,"low",0,0,"low",2.13394368364364,0,0,0,74,0,0,0,0,0,1,0,0,0,0,1780.37296790123,259.96,554.74,0,1,0,"long","low","medium",81,67579.2016,307736.4676,729,2.30258509299405,5.5643671388727,6.32030055898021,4.209954295174,2.13394368364364,0.0519747443848642,-209.860185007806
9,97.85,518.56,850.57,57.6177777777778,5.29954011241696,10.8722222222222,"low",0,0,"low",5.29954011241696,0,0,0,55.9999999999927,0,0,0,0,0,1,0,0,0,0,626.433283950617,97.85,518.56,0,1,0,"long","very_low","medium",81,9574.6225,268904.4736,729,2.30258509299405,4.59360354961663,6.25298229953908,1.69499191623682,5.29954011241696,0.0209258261263804,-108.734725032793
9,194.34,1054.93,1374.9,117.214444444444,5.42827004219409,21.5933333333333,"low",0,0,"medium",5.42827004219409,0,0,1,93,0,0,0,0,0,1,0,0,0,1,2531.05057037037,194.34,1054.93,0,1,0,"long","low","high",81,37768.0356,1112877.3049,729,2.30258509299405,5.27474163001933,6.96217717419028,1.65641661852585,5.42827004219409,0.0204495878830352,167.239933810212
9,332.35,374.61,830.45,41.6233333333333,1.12715510756732,36.9277777777778,"low",0,0,"low",1.12715510756732,0,0,0,61,0,0,0,0,0,1,0,0,0,0,1537.0572037037,332.35,374.61,0,1,0,"long","medium","low",81,110456.5225,140332.6521,729,2.30258509299405,5.80919298906407,5.92855137104785,7.96344612763238,1.12715510756732,0.0983141497238566,-178.245738171626
5,126.44,696.14,845.35,139.228,5.50569440050617,25.288,"low",0,0,"high",5.50569440050617,0,1,0,14,0,1,1,0,0,0,0,0,0,1,3520.797664,126.44,696.14,0,0,0,"short","low","medium",25,15987.0736,484610.8996,125,1.79175946922805,4.84764566560179,6.54698625142283,0.90684797888516,5.50569440050617,0.0362739191554064,5.51780680592775
5,66.13,848.03,1050.25,169.606,12.823680629064,13.226,"low",0,0,"high",12.823680629064,0,0,0,3,0,1,1,0,0,0,0,0,0,1,2243.208956,66.13,848.03,0,0,0,"short","very_low","medium",25,4373.1769,719154.8809,125,1.79175946922805,4.20663103795066,6.7440945213761,0.3894444248142,12.823680629064,0.015577776992568,179.14195283737
6,135.34,1144.13,1478.11,190.688333333333,8.45374612088075,22.5566666666667,"low",0,0,"high",8.45374612088075,0,0,1,13.0000000000146,0,0,1,0,0,0,0,0,0,1,4301.29317222222,135.34,1144.13,0,0,0,"medium","low","high",36,18316.9156,1309033.4569,216,1.94591014905531,4.91515176593464,7.04327344666139,0.709124728196799,8.45374612088075,0.0196979091165777,412.743284391351
6,233.7,346.98,648.57,57.83,1.48472400513479,38.95,"low",0,0,"low",1.48472400513479,0,0,0,98,0,0,1,0,0,0,0,0,0,0,2252.4785,233.7,346.98,0,0,0,"medium","low","low",36,54615.69,120395.1204,216,1.94591014905531,5.45830810285698,5.85214500685857,4.02954192769699,1.48472400513479,0.111931720213805,-155.432929015917
9,849,1007.41,1785.47,111.934444444444,1.18658421672556,94.3333333333333,"low",0,0,"medium",1.18658421672556,0,0,1,41,0,0,0,0,0,1,0,0,0,1,10559.1492592593,849,1007.41,0,1,0,"long","high","high",81,720801,1014874.9081,729,2.30258509299405,6.74523634948436,6.91613011196432,7.57727511627215,1.18658421672556,0.0935466063737303,304.257333265947
6,806,1760.64,1718.76,293.44,2.18441687344913,134.333333333333,"medium",0,0,"high",2.18441687344913,0,0,1,64,0,0,1,0,0,0,0,0,0,0,39418.7733333333,806,1760.64,0,0,0,"medium","high","high",36,649636,3099853.2096,216,1.94591014905531,6.69332366826995,7.47400047234096,2.74516927408551,2.18441687344913,0.0762547020579309,118.479326908875
8,891,1194.36,2016.46,149.295,1.34047138047138,111.375,"medium",0,0,"high",1.34047138047138,0,0,1,35.9999999999854,0,0,0,0,0,1,0,1,0,0,16627.730625,891,1194.36,0,0,0,"medium","high","high",64,793881,1426495.8096,512,2.19722457733622,6.79346613258001,7.08620267422749,5.96305715433008,1.34047138047138,0.0931727680364074,495.004897794837
9,1182,1342.24,2164.15,149.137777777778,1.1355668358714,131.333333333333,"medium",0,0,"high",1.1355668358714,0,0,1,24,0,0,0,0,0,1,0,1,0,0,19586.7614814815,1182,1342.24,0,0,0,"long","very_high","high",81,1397124,1801608.2176,729,2.30258509299405,7.07580886397839,7.20283988495066,7.9196569488699,1.1355668358714,0.0977735425786407,406.344183272886
7,1010,1514.03,2063.98,216.29,1.4990396039604,144.285714285714,"medium",0,0,"high",1.4990396039604,0,0,1,3,0,0,0,0,0,0,0,0,0,0,31207.5571428571,1010,1514.03,0,0,0,"medium","very_high","high",49,1020100,2292286.8409,343,2.07944154167984,6.91869521902047,7.32319051972761,4.66657425925559,1.4990396039604,0.0952362093725631,417.154494735304
8,892,1768.53,1902.37,221.06625,1.98265695067265,111.5,"medium",0,0,"high",1.98265695067265,0,0,1,53,0,0,0,0,0,1,0,1,0,0,24648.886875,892,1768.53,0,0,0,"medium","high","high",64,795664,3127698.3609,512,2.19722457733622,6.7945865808765,7.47846925358359,4.03270925047894,1.98265695067265,0.0630110820387334,160.64208831806
